,0,1,2
12036.6,352.0,3.7353,4.9214
12036.7,353.0,4.3694,4.6838
12036.8,354.0,6.6982,5.3795
12036.9,355.0,7.9893,2.7014
12036.10,356.0,1.7082,-3.7847
12036.11,357.0,6.4025,-5.5434
12036.12,358.0,7.2372,-5.6957
12036.13,359.0,11.856,-3.666
12037,342.0,-0.78197,-4.6315
12037.1,345.0,-1.5742,-3.6974
12037.2,348.0,4.04,-2.9705
12037.3,349.0,5.2696,10.918
12037.4,350.0,5.8187,5.2575
12037.5,351.0,3.1264,6.327
12037.6,352.0,3.7624,5.0231
12037.7,353.0,4.4029,4.7864
12037.8,354.0,6.6827,5.2804
12037.9,355.0,7.9757,2.7892
12037.10,356.0,1.7253,-3.6778
12037.11,357.0,6.4083,-5.4933
12037.12,358.0,7.2425,-5.6454
12037.13,359.0,11.808,-3.586
12038,342.0,-0.85819,-4.6682
12038.1,345.0,-1.659,-3.7437
12038.2,348.0,4.0576,-3.0529
12038.3,349.0,5.2779,11.036
12038.4,350.0,5.8217,5.349
12038.5,351.0,3.1607,6.4555
12038.6,352.0,3.7894,5.1247
12038.7,353.0,4.4363,4.889
12038.8,354.0,6.6672,5.1813
12038.9,355.0,7.9621,2.8771
12038.10,356.0,1.7424,-3.5708
12038.11,357.0,6.414,-5.4431
12038.12,358.0,7.2477,-5.5952
12038.13,359.0,11.761,-3.506
12039,342.0,-0.93442,-4.705
12039.1,345.0,-1.7437,-3.7899
12039.2,348.0,4.0751,-3.1354
12039.3,349.0,5.2863,11.153
12039.4,350.0,5.8246,5.4404
12039.5,351.0,3.1951,6.5841
12039.6,352.0,3.8165,5.2264
12039.7,353.0,4.4697,4.9916
12039.8,354.0,6.6517,5.0822
12039.9,355.0,7.9485,2.965
12039.10,356.0,1.7594,-3.4639
12039.11,357.0,6.4198,-5.393
12039.12,358.0,7.253,-5.545
12039.13,359.0,11.713,-3.4259
12040,348.0,4.0935,-3.2474
12040.1,349.0,5.2879,11.269
12040.2,350.0,5.8349,5.5236
12040.3,351.0,3.215,6.6874
12040.4,352.0,3.8358,5.3334
12040.5,353.0,4.4881,5.0991
12040.6,354.0,6.6363,4.9737
12040.7,355.0,7.9208,3.0508
12040.8,356.0,1.7684,-3.3312
12040.9,357.0,6.4336,-5.3424
12040.10,358.0,7.2742,-5.4935
12040.11,359.0,11.66,-3.3658
12041,348.0,4.1119,-3.3593
12041.1,349.0,5.2896,11.384
12041.2,350.0,5.8452,5.6067
12041.3,351.0,3.2349,6.7908
12041.4,352.0,3.8551,5.4404
12041.5,353.0,4.5064,5.2066
12041.6,354.0,6.621,4.8653
12041.7,355.0,7.8931,3.1365
12041.8,356.0,1.7773,-3.1986
12041.9,357.0,6.4473,-5.2918
12041.10,358.0,7.2955,-5.442
12041.11,359.0,11.608,-3.3056
12042,348.0,4.1303,-3.4712
12042.1,349.0,5.2913,11.499
12042.2,350.0,5.8554,5.6898
12042.3,351.0,3.2549,6.8941
12042.4,352.0,3.8744,5.5475
12042.5,353.0,4.5248,5.3141
12042.6,354.0,6.6057,4.7568
12042.7,355.0,7.8654,3.2223
12042.8,356.0,1.7862,-3.066
12042.9,357.0,6.4611,-5.2412
12042.10,358.0,7.3167,-5.3905
12042.11,359.0,11.555,-3.2454
12043,348.0,4.1487,-3.5832
12043.1,349.0,5.2929,11.614
12043.2,350.0,5.8657,5.773
12043.3,351.0,3.2748,6.9975
12043.4,352.0,3.8938,5.6545
12043.5,353.0,4.5432,5.4216
12043.6,354.0,6.5903,4.6484
12043.7,355.0,7.8376,3.308
12043.8,356.0,1.7952,-2.9333
12043.9,357.0,6.4748,-5.1906
12043.10,358.0,7.3379,-5.339
12043.11,359.0,11.502,-3.1853
12044,348.0,4.1671,-3.6951
12044.1,349.0,5.2946,11.729
12044.2,350.0,5.876,5.8561
12044.3,351.0,3.2947,7.1008
12044.4,352.0,3.9131,5.7615
12044.5,353.0,4.5616,5.5291
12044.6,354.0,6.575,4.5399
12044.7,355.0,7.8099,3.3938
12044.8,356.0,1.8041,-2.8007
12044.9,357.0,6.4886,-5.14
12044.10,358.0,7.3592,-5.2875
12044.11,359.0,11.45,-3.1251
12045,348.0,4.1855,-3.8071
12045.1,349.0,5.2963,11.844
12045.2,350.0,5.8862,5.9392
12045.3,351.0,3.3146,7.2042
12045.4,352.0,3.9324,5.8685
12045.5,353.0,4.58,5.6366
12045.6,354.0,6.5597,4.4314
12045.7,355.0,7.7822,3.4795
12045.8,356.0,1.813,-2.6681
12045.9,357.0,6.5024,-5.0894
12045.10,358.0,7.3804,-5.236
12045.11,359.0,11.397,-3.0649
12046,348.0,4.1955,-3.8925
12046.1,349.0,5.3043,11.957
12046.2,350.0,5.8894,6.0208
12046.3,351.0,3.3549,7.314
12046.4,352.0,3.9514,5.9737
12046.5,353.0,4.5983,5.7348
12046.6,354.0,6.5513,4.3215
12046.7,355.0,7.769,3.5652
12046.8,356.0,1.8138,-2.5478
12046.9,357.0,6.508,-5.0399
12046.10,358.0,7.3855,-5.1866
12046.11,359.0,11.33,-3.0066
12047,348.0,4.2054,-3.978
12047.1,349.0,5.3124,12.07
12047.2,350.0,5.8926,6.1024
12047.3,351.0,3.3952,7.4238
12047.4,352.0,3.9704,6.0789
12047.5,353.0,4.6166,5.833
12047.6,354.0,6.5429,4.2116
12047.7,355.0,7.7559,3.6508
12047.8,356.0,1.8145,-2.4275
12047.9,357.0,6.5137,-4.9905
12047.10,358.0,7.3907,-5.1371
12047.11,359.0,11.262,-2.9482
12048,348.0,4.2154,-4.0635
12048.1,349.0,5.3205,12.183
12048.2,350.0,5.8957,6.1841
12048.3,351.0,3.4356,7.5335
12048.4,352.0,3.9894,6.184
12048.5,353.0,4.6349,5.9313
12048.6,354.0,6.5345,4.1017
12048.7,355.0,7.7427,3.7365
12048.8,356.0,1.8153,-2.3073
12048.9,357.0,6.5193,-4.9411
12048.10,358.0,7.3958,-5.0876
12048.11,359.0,11.195,-2.8899
12049,348.0,4.2253,-4.149
12049.1,349.0,5.3285,12.297
12049.2,350.0,5.8989,6.2657
12049.3,351.0,3.4759,7.6433
12049.4,352.0,4.0083,6.2892
12049.5,353.0,4.6532,6.0295
12049.6,354.0,6.526,3.9917
12049.7,355.0,7.7296,3.8221
12049.8,356.0,1.816,-2.187
12049.9,357.0,6.525,-4.8917
12049.10,358.0,7.401,-5.0381
12049.11,359.0,11.127,-2.8316
12050,348.0,4.2353,-4.2345
12050.1,349.0,5.3366,12.41
12050.2,350.0,5.902,6.3473
12050.3,351.0,3.5162,7.7531
12050.4,352.0,4.0273,6.3943
12050.5,353.0,4.6714,6.1277
12050.6,354.0,6.5176,3.8818
12050.7,355.0,7.7165,3.9078
12050.8,356.0,1.8168,-2.0667
12050.9,357.0,6.5306,-4.8422
12050.10,358.0,7.4061,-4.9886
12050.11,359.0,11.06,-2.7732
12051,348.0,4.2452,-4.3199
12051.1,349.0,5.3446,12.523
12051.2,350.0,5.9052,6.4289
12051.3,351.0,3.5565,7.8628
12051.4,352.0,4.0463,6.4995
12051.5,353.0,4.6897,6.2259
12051.6,354.0,6.5092,3.7719
12051.7,355.0,7.7033,3.9934
12051.8,356.0,1.8175,-1.9465
12051.9,357.0,6.5363,-4.7928
12051.10,358.0,7.4112,-4.9391
12051.11,359.0,10.992,-2.7149
12052,348.0,4.2715,-4.4048
12052.1,349.0,5.3694,12.683
12052.2,350.0,5.9083,6.5094
12052.3,351.0,3.5616,7.9758
12052.4,352.0,4.0651,6.5956
12052.5,353.0,4.7077,6.3226
12052.6,354.0,6.4708,3.674
12052.7,355.0,7.6696,4.0689
12052.8,356.0,1.8261,-1.8276
12052.9,357.0,6.5419,-4.7437
12052.10,358.0,7.4163,-4.89
12052.11,359.0,10.923,-2.6299
12053,348.0,4.2978,-4.4897
12053.1,349.0,5.3941,12.842
12053.2,350.0,5.9114,6.5899
12053.3,351.0,3.5666,8.0888
12053.4,352.0,4.084,6.6917
12053.5,353.0,4.7257,6.4192
12053.6,354.0,6.4323,3.576
12053.7,355.0,7.6359,4.1444
12053.8,356.0,1.8348,-1.7087
12053.9,357.0,6.5475,-4.6947
12053.10,358.0,7.4214,-4.8409
12053.11,359.0,10.853,-2.5448
12054,348.0,4.3241,-4.5746
12054.1,349.0,5.4189,13.002
12054.2,350.0,5.9145,6.6705
12054.3,351.0,3.5716,8.2017
12054.4,352.0,4.1028,6.7878
12054.5,353.0,4.7437,6.5158
12054.6,354.0,6.3939,3.4781
12054.7,355.0,7.6022,4.2199
12054.8,356.0,1.8434,-1.5898
12054.9,357.0,6.5532,-4.6456
12054.10,358.0,7.4265,-4.7917
12054.11,359.0,10.783,-2.4597
12055,348.0,4.3504,-4.6595
12055.1,349.0,5.4436,13.162
12055.2,350.0,5.9176,6.751
12055.3,351.0,3.5766,8.3147
12055.4,352.0,4.1216,6.8839
12055.5,353.0,4.7617,6.6125
12055.6,354.0,6.3555,3.3801
12055.7,355.0,7.5685,4.2954
12055.8,356.0,1.852,-1.4709
12055.9,357.0,6.5588,-4.5965
12055.10,358.0,7.4316,-4.7426
12055.11,359.0,10.714,-2.3747
12056,348.0,4.3767,-4.7444
12056.1,349.0,5.4683,13.322
12056.2,350.0,5.9207,6.8315
12056.3,351.0,3.5816,8.4277
12056.4,352.0,4.1405,6.98
12056.5,353.0,4.7797,6.7091
12056.6,354.0,6.317,3.2822
12056.7,355.0,7.5348,4.3709
12056.8,356.0,1.8607,-1.352
12056.9,357.0,6.5644,-4.5474
12056.10,358.0,7.4367,-4.6935
12056.11,359.0,10.644,-2.2896
12057,348.0,4.403,-4.8293
12057.1,349.0,5.4931,13.482
12057.2,350.0,5.9239,6.9121
12057.3,351.0,3.5866,8.5406
12057.4,352.0,4.1593,7.0761
12057.5,353.0,4.7977,6.8057
12057.6,354.0,6.2786,3.1842
12057.7,355.0,7.5011,4.4463
12057.8,356.0,1.8693,-1.2331
12057.9,357.0,6.57,-4.4984
12057.10,358.0,7.4418,-4.6443
12057.11,359.0,10.574,-2.2045
12058,348.0,4.4133,-4.9168
12058.1,350.0,5.92,6.9912
12058.2,351.0,3.5981,8.6655
12058.3,352.0,4.1705,7.1845
12058.4,353.0,4.808,6.9148
12058.5,354.0,6.2391,3.0928
12058.6,355.0,7.4461,4.5273
12058.7,356.0,1.87,-1.108
12058.8,357.0,6.5835,-4.4489
12058.9,358.0,7.4469,-4.5955
12058.10,359.0,10.527,-2.1094
12059,348.0,4.4236,-5.0042
12059.1,350.0,5.9162,7.0703
12059.2,351.0,3.6096,8.7903
12059.3,352.0,4.1818,7.293
12059.4,353.0,4.8183,7.0238
12059.5,354.0,6.1997,3.0013
12059.6,355.0,7.3911,4.6082
12059.7,356.0,1.8707,-0.98296
12059.8,357.0,6.5971,-4.3994
12059.9,358.0,7.4519,-4.5467
12059.10,359.0,10.48,-2.0143
12060,348.0,4.4339,-5.0917
12060.1,350.0,5.9124,7.1494
12060.2,351.0,3.6211,8.9152
12060.3,352.0,4.193,7.4014
12060.4,353.0,4.8286,7.1329
12060.5,354.0,6.1602,2.9098
12060.6,355.0,7.3361,4.6892
12060.7,356.0,1.8714,-0.8579
12060.8,357.0,6.6106,-4.3499
12060.9,358.0,7.457,-4.498
12060.10,359.0,10.432,-1.9192
12061,348.0,4.4441,-5.1792
12061.1,350.0,5.9086,7.2285
12061.2,351.0,3.6326,9.0401
12061.3,352.0,4.2042,7.5099
12061.4,353.0,4.8389,7.2419
12061.5,354.0,6.1207,2.8183
12061.6,355.0,7.2811,4.7701
12061.7,356.0,1.8721,-0.73284
12061.8,357.0,6.6241,-4.3003
12061.9,358.0,7.4621,-4.4492
12061.10,359.0,10.385,-1.824
12062,348.0,4.4544,-5.2667
12062.1,350.0,5.9048,7.3076
12062.2,351.0,3.6441,9.1649
12062.3,352.0,4.2154,7.6183
12062.4,353.0,4.8492,7.3509
12062.5,354.0,6.0813,2.7268
12062.6,355.0,7.2261,4.851
12062.7,356.0,1.8728,-0.60778
12062.8,357.0,6.6376,-4.2508
12062.9,358.0,7.4671,-4.4004
12062.10,359.0,10.338,-1.7289
12063,348.0,4.4647,-5.3542
12063.1,350.0,5.901,7.3868
12063.2,351.0,3.6556,9.2898
12063.3,352.0,4.2267,7.7268
12063.4,353.0,4.8594,7.46
12063.5,354.0,6.0418,2.6353
12063.6,355.0,7.1712,4.932
12063.7,356.0,1.8735,-0.48272
12063.8,357.0,6.6511,-4.2013
12063.9,358.0,7.4722,-4.3516
12063.10,359.0,10.291,-1.6338
12064,348.0,4.4749,-5.4327
12064.1,350.0,5.904,7.4652
12064.2,351.0,3.6941,9.3998
12064.3,352.0,4.2449,7.8196
12064.4,353.0,4.8772,7.5463
12064.5,354.0,6.0095,2.5347
12064.6,355.0,7.1313,5.0054
12064.7,356.0,1.8975,-0.35806
12064.8,357.0,6.6562,-4.1435
12064.9,358.0,7.4778,-4.3127
12064.10,359.0,10.236,-1.5317
12065,348.0,4.485,-5.5113
12065.1,350.0,5.9071,7.5437
12065.2,351.0,3.7325,9.5099
12065.3,352.0,4.2632,7.9125
12065.4,353.0,4.8949,7.6326
12065.5,354.0,5.9771,2.4341
12065.6,355.0,7.0914,5.0788
12065.7,356.0,1.9214,-0.2334
12065.8,357.0,6.6612,-4.0856
12065.9,358.0,7.4834,-4.2737
12065.10,359.0,10.181,-1.4296
12066,348.0,4.4952,-5.5898
12066.1,350.0,5.9102,7.6222
12066.2,351.0,3.771,9.6199
12066.3,352.0,4.2815,8.0053
12066.4,353.0,4.9126,7.7189
12066.5,354.0,5.9448,2.3335
12066.6,355.0,7.0515,5.1522
12066.7,356.0,1.9454,-0.10875
12066.8,357.0,6.6662,-4.0278
12066.9,358.0,7.489,-4.2348
12066.10,359.0,10.126,-1.3275
12067,348.0,4.5053,-5.6684
12067.1,350.0,5.9133,7.7006
12067.2,351.0,3.8095,9.73
12067.3,352.0,4.2998,8.0982
12067.4,353.0,4.9303,7.8053
12067.5,354.0,5.9125,2.2329
12067.6,355.0,7.0116,5.2256
12067.7,356.0,1.9693,0.015908
12067.8,357.0,6.6712,-3.9699
12067.9,358.0,7.4946,-4.1958
12067.10,359.0,10.071,-1.2255
12068,348.0,4.5155,-5.7469
12068.1,350.0,5.9164,7.7791
12068.2,351.0,3.848,9.84
12068.3,352.0,4.318,8.191
12068.4,353.0,4.9481,7.8916
12068.5,354.0,5.8802,2.1323
12068.6,355.0,6.9717,5.299
12068.7,356.0,1.9932,0.14056
12068.8,357.0,6.6763,-3.9121
12068.9,358.0,7.5002,-4.1569
12068.10,359.0,10.016,-1.1234
12069,348.0,4.5256,-5.8255
12069.1,350.0,5.9194,7.8576
12069.2,351.0,3.8865,9.9501
12069.3,352.0,4.3363,8.2839
12069.4,353.0,4.9658,7.9779
12069.5,354.0,5.8478,2.0317
12069.6,355.0,6.9318,5.3724
12069.7,356.0,2.0172,0.26522
12069.8,357.0,6.6813,-3.8542
12069.9,358.0,7.5058,-4.118
12069.10,359.0,9.9607,-1.0213
12070,348.0,4.5359,-5.9049
12070.1,350.0,5.9404,7.9846
12070.2,351.0,3.9456,10.006
12070.3,352.0,4.3477,8.3681
12070.4,353.0,4.9764,8.0626
12070.5,354.0,5.7848,1.9356
12070.6,355.0,6.8919,5.4525
12070.7,356.0,2.033,0.39546
12070.8,357.0,6.6868,-3.8062
12070.9,358.0,7.5108,-4.0698
12070.10,359.0,9.9088,-0.94657
12071,348.0,4.5461,-5.9843
12071.1,350.0,5.9613,8.1116
12071.2,351.0,4.0047,10.062
12071.3,352.0,4.359,8.4522
12071.4,353.0,4.9871,8.1473
12071.5,354.0,5.7217,1.8394
12071.6,355.0,6.852,5.5326
12071.7,356.0,2.0489,0.52571
12071.8,357.0,6.6922,-3.7583
12071.9,358.0,7.5158,-4.0216
12071.10,359.0,9.8569,-0.87184
12072,348.0,4.5564,-6.0637
12072.1,350.0,5.9823,8.2386
12072.2,351.0,4.0639,10.118
12072.3,352.0,4.3704,8.5364
12072.4,353.0,4.9977,8.2321
12072.5,354.0,5.6586,1.7432
12072.6,355.0,6.812,5.6127
12072.7,356.0,2.0647,0.65595
12072.8,357.0,6.6977,-3.7103
12072.9,358.0,7.5208,-3.9735
12072.10,359.0,9.8049,-0.79711
12073,348.0,4.5667,-6.143
12073.1,350.0,6.0032,8.3656
12073.2,351.0,4.123,10.174
12073.3,352.0,4.3818,8.6205
12073.4,353.0,5.0083,8.3168
12073.5,354.0,5.5956,1.647
12073.6,355.0,6.7721,5.6928
12073.7,356.0,2.0806,0.78619
12073.8,357.0,6.7032,-3.6623
12073.9,358.0,7.5258,-3.9253
12073.10,359.0,9.753,-0.72238
12074,348.0,4.5769,-6.2224
12074.1,350.0,6.0242,8.4926
12074.2,351.0,4.1822,10.23
12074.3,352.0,4.3931,8.7047
12074.4,353.0,5.019,8.4015
12074.5,354.0,5.5325,1.5508
12074.6,355.0,6.7322,5.7729
12074.7,356.0,2.0964,0.91644
12074.8,357.0,6.7086,-3.6143
12074.9,358.0,7.5308,-3.8771
12074.10,359.0,9.7011,-0.64766
12075,348.0,4.5872,-6.3018
12075.1,350.0,6.0451,8.6196
12075.2,351.0,4.2413,10.286
12075.3,352.0,4.4045,8.7889
12075.4,353.0,5.0296,8.4862
12075.5,354.0,5.4695,1.4546
12075.6,355.0,6.6923,5.853
12075.7,356.0,2.1123,1.0467
12075.8,357.0,6.7141,-3.5664
12075.9,358.0,7.5358,-3.8289
12075.10,359.0,9.6491,-0.57293
12076,350.0,6.0345,8.6948
12076.1,351.0,4.2834,10.438
12076.2,352.0,4.4272,8.9402
12076.3,353.0,5.0198,8.5687
12076.4,354.0,5.4279,1.3585
12076.5,355.0,6.6459,5.9318
12076.6,356.0,2.1506,1.1593
12076.7,357.0,6.72,-3.5281
12076.8,358.0,7.5352,-3.8195
12076.9,359.0,9.597,-0.49031
12077,350.0,6.024,8.77
12077.1,351.0,4.3256,10.59
12077.2,352.0,4.4498,9.0915
12077.3,353.0,5.0099,8.6513
12077.4,354.0,5.3864,1.2625
12077.5,355.0,6.5995,6.0106
12077.6,356.0,2.1889,1.272
12077.7,357.0,6.7259,-3.4898
12077.8,358.0,7.5346,-3.81
12077.9,359.0,9.5448,-0.40769
12078,350.0,6.0134,8.8452
12078.1,351.0,4.3678,10.743
12078.2,352.0,4.4725,9.2428
12078.3,353.0,5.0001,8.7338
12078.4,354.0,5.3449,1.1664
12078.5,355.0,6.553,6.0894
12078.6,356.0,2.2272,1.3846
12078.7,357.0,6.7319,-3.4515
12078.8,358.0,7.534,-3.8006
12078.9,359.0,9.4926,-0.32507
12079,350.0,6.0028,8.9203
12079.1,351.0,4.4099,10.895
12079.2,352.0,4.4952,9.3941
12079.3,353.0,4.9902,8.8164
12079.4,354.0,5.3034,1.0704
12079.5,355.0,6.5066,6.1681
12079.6,356.0,2.2655,1.4973
12079.7,357.0,6.7378,-3.4132
12079.8,358.0,7.5335,-3.7912
12079.9,359.0,9.4404,-0.24245
12080,350.0,5.9922,8.9955
12080.1,351.0,4.4521,11.047
12080.2,352.0,4.5178,9.5454
12080.3,353.0,4.9804,8.8989
12080.4,354.0,5.2618,0.9743
12080.5,355.0,6.4602,6.2469
12080.6,356.0,2.3038,1.6099
12080.7,357.0,6.7437,-3.3749
12080.8,358.0,7.5329,-3.7817
12080.9,359.0,9.3882,-0.15983
12081,350.0,5.9817,9.0707
12081.1,351.0,4.4942,11.2
12081.2,352.0,4.5405,9.6967
12081.3,353.0,4.9706,8.9815
12081.4,354.0,5.2203,0.87824
12081.5,355.0,6.4138,6.3257
12081.6,356.0,2.3421,1.7226
12081.7,357.0,6.7496,-3.3367
12081.8,358.0,7.5323,-3.7723
12081.9,359.0,9.336,-0.077206
12082,350.0,5.9655,9.1244
12082.1,351.0,4.4972,11.315
12082.2,352.0,4.5641,9.798
12082.3,353.0,4.9546,9.049
12082.4,354.0,5.17,0.79724
12082.5,355.0,6.3809,6.4189
12082.6,356.0,2.3722,1.8409
12082.7,357.0,6.7477,-3.2993
12082.8,358.0,7.5283,-3.7065
12082.9,359.0,9.2911,0.013623
12083,350.0,5.9494,9.1781
12083.1,351.0,4.5002,11.43
12083.2,352.0,4.5877,9.8993
12083.3,353.0,4.9386,9.1166
12083.4,354.0,5.1197,0.71623
12083.5,355.0,6.3481,6.5121
12083.6,356.0,2.4023,1.9592
12083.7,357.0,6.7457,-3.262
12083.8,358.0,7.5243,-3.6408
12083.9,359.0,9.2461,0.10445
12084,350.0,5.9333,9.2318
12084.1,351.0,4.5032,11.546
12084.2,352.0,4.6113,10.001
12084.3,353.0,4.9226,9.1842
12084.4,354.0,5.0693,0.63523
12084.5,355.0,6.3153,6.6053
12084.6,356.0,2.4323,2.0775
12084.7,357.0,6.7438,-3.2247
12084.8,358.0,7.5203,-3.575
12084.9,359.0,9.2012,0.19528
12085,350.0,5.9171,9.2855
12085.1,351.0,4.5062,11.661
12085.2,352.0,4.6349,10.102
12085.3,353.0,4.9067,9.2518
12085.4,354.0,5.019,0.55422
12085.5,355.0,6.2825,6.6985
12085.6,356.0,2.4624,2.1959
12085.7,357.0,6.7418,-3.1873
12085.8,358.0,7.5163,-3.5093
12085.9,359.0,9.1562,0.28611
12086,350.0,5.901,9.3392
12086.1,351.0,4.5092,11.776
12086.2,352.0,4.6585,10.203
12086.3,353.0,4.8907,9.3194
12086.4,354.0,4.9686,0.47322
12086.5,355.0,6.2497,6.7917
12086.6,356.0,2.4925,2.3142
12086.7,357.0,6.7399,-3.15
12086.8,358.0,7.5122,-3.4435
12086.9,359.0,9.1113,0.37694
12087,350.0,5.8849,9.3929
12087.1,351.0,4.5122,11.891
12087.2,352.0,4.6821,10.304
12087.3,353.0,4.8747,9.387
12087.4,354.0,4.9183,0.39221
12087.5,355.0,6.2169,6.8848
12087.6,356.0,2.5226,2.4325
12087.7,357.0,6.7379,-3.1126
12087.8,358.0,7.5082,-3.3778
12087.9,359.0,9.0663,0.46777
12088,350.0,5.8806,9.4802
12088.1,351.0,4.5342,12.011
12088.2,352.0,4.698,10.423
12088.3,353.0,4.8719,9.4679
12088.4,354.0,4.8598,0.30074
12088.5,355.0,6.1921,6.9628
12088.6,356.0,2.5372,2.5637
12088.7,357.0,6.737,-3.0941
12088.8,358.0,7.521,-3.3297
12088.9,359.0,9.0146,0.55693
12089,350.0,5.8763,9.5675
12089.1,351.0,4.5563,12.131
12089.2,352.0,4.714,10.542
12089.3,353.0,4.869,9.5487
12089.4,354.0,4.8014,0.20927
12089.5,355.0,6.1674,7.0408
12089.6,356.0,2.5517,2.6949
12089.7,357.0,6.736,-3.0755
12089.8,358.0,7.5337,-3.2817
12089.9,359.0,8.9628,0.64608
12090,350.0,5.872,9.6547
12090.1,351.0,4.5784,12.251
12090.2,352.0,4.7299,10.661
12090.3,353.0,4.8662,9.6296
12090.4,354.0,4.7429,0.1178
12090.5,355.0,6.1426,7.1188
12090.6,356.0,2.5663,2.8261
12090.7,357.0,6.735,-3.0569
12090.8,358.0,7.5464,-3.2336
12090.9,359.0,8.9111,0.73524
12091,350.0,5.8676,9.742
12091.1,351.0,4.6005,12.371
12091.2,352.0,4.7458,10.779
12091.3,353.0,4.8633,9.7105
12091.4,354.0,4.6845,0.026333
12091.5,355.0,6.1179,7.1968
12091.6,356.0,2.5809,2.9573
12091.7,357.0,6.7341,-3.0383
12091.8,358.0,7.5592,-3.1856
12091.9,359.0,8.8593,0.82439
12092,350.0,5.8633,9.8293
12092.1,351.0,4.6226,12.491
12092.2,352.0,4.7617,10.898
12092.3,353.0,4.8604,9.7913
12092.4,354.0,4.626,-0.065137
12092.5,355.0,6.0931,7.2748
12092.6,356.0,2.5954,3.0885
12092.7,357.0,6.7331,-3.0197
12092.8,358.0,7.5719,-3.1375
12092.9,359.0,8.8076,0.91355
12093,350.0,5.859,9.9165
12093.1,351.0,4.6447,12.61
12093.2,352.0,4.7776,11.017
12093.3,353.0,4.8576,9.8722
12093.4,354.0,4.5675,-0.15661
12093.5,355.0,6.0683,7.3528
12093.6,356.0,2.61,3.2198
12093.7,357.0,6.7321,-3.0011
12093.8,358.0,7.5847,-3.0895
12093.9,359.0,8.7558,1.0027
12094,350.0,5.8614,10.003
12094.1,351.0,4.7308,12.711
12094.2,352.0,4.7938,11.114
12094.3,353.0,4.8555,9.9321
12094.4,354.0,4.5161,-0.25771
12094.5,355.0,6.0367,7.4365
12094.6,356.0,2.6317,3.3409
12094.7,357.0,6.7506,-2.9067
12094.8,358.0,7.5801,-3.0156
12094.9,359.0,8.7199,1.0837
12095,350.0,5.8638,10.089
12095.1,351.0,4.8169,12.813
12095.2,352.0,4.8101,11.211
12095.3,353.0,4.8534,9.9921
12095.4,354.0,4.4647,-0.35882
12095.5,355.0,6.005,7.5203
12095.6,356.0,2.6534,3.462
12095.7,357.0,6.7691,-2.8124
12095.8,358.0,7.5755,-2.9417
12095.9,359.0,8.684,1.1646
12096,350.0,5.8661,10.175
12096.1,351.0,4.903,12.914
12096.2,352.0,4.8264,11.308
12096.3,353.0,4.8512,10.052
12096.4,354.0,4.4132,-0.45993
12096.5,355.0,5.9734,7.6041
12096.6,356.0,2.675,3.5832
12096.7,357.0,6.7876,-2.718
12096.8,358.0,7.5709,-2.8678
12096.9,359.0,8.6482,1.2456
12097,350.0,5.8685,10.262
12097.1,351.0,4.9891,13.015
12097.2,352.0,4.8427,11.405
12097.3,353.0,4.8491,10.112
12097.4,354.0,4.3618,-0.56104
12097.5,355.0,5.9417,7.6879
12097.6,356.0,2.6967,3.7043
12097.7,357.0,6.8061,-2.6236
12097.8,358.0,7.5663,-2.794
12097.9,359.0,8.6123,1.3266
12098,350.0,5.8708,10.348
12098.1,351.0,5.0752,13.116
12098.2,352.0,4.8589,11.502
12098.3,353.0,4.847,10.172
12098.4,354.0,4.3104,-0.66215
12098.5,355.0,5.91,7.7716
12098.6,356.0,2.7184,3.8255
12098.7,357.0,6.8246,-2.5293
12098.8,358.0,7.5617,-2.7201
12098.9,359.0,8.5764,1.4075
12099,350.0,5.8732,10.434
12099.1,351.0,5.1612,13.217
12099.2,352.0,4.8752,11.6
12099.3,353.0,4.8449,10.232
12099.4,354.0,4.2589,-0.76326
12099.5,355.0,5.8784,7.8554
12099.6,356.0,2.7401,3.9466
12099.7,357.0,6.8431,-2.4349
12099.8,358.0,7.5571,-2.6462
12099.9,359.0,8.5405,1.4885
12100,350.0,5.8755,10.519
12100.1,352.0,4.8905,11.714
12100.2,353.0,4.8357,10.304
12100.3,354.0,4.1905,-0.84046
12100.4,355.0,5.8607,7.9388
12100.5,356.0,2.7758,4.0818
12100.6,357.0,6.8586,-2.4335
12100.7,358.0,7.5626,-2.6089
12100.8,359.0,8.5044,1.5767
12101,350.0,5.8779,10.604
12101.1,352.0,4.9058,11.828
12101.2,353.0,4.8265,10.376
12101.3,354.0,4.1221,-0.91766
12101.4,355.0,5.8431,8.0222
12101.5,356.0,2.8115,4.2171
12101.6,357.0,6.8742,-2.4321
12101.7,358.0,7.568,-2.5715
12101.8,359.0,8.4683,1.665
12102,350.0,5.8802,10.689
12102.1,352.0,4.921,11.942
12102.2,353.0,4.8173,10.448
12102.3,354.0,4.0537,-0.99486
12102.4,355.0,5.8254,8.1056
12102.5,356.0,2.8472,4.3523
12102.6,357.0,6.8897,-2.4307
12102.7,358.0,7.5735,-2.5342
12102.8,359.0,8.4322,1.7532
12103,350.0,5.8825,10.774
12103.1,352.0,4.9363,12.057
12103.2,353.0,4.8082,10.521
12103.3,354.0,3.9852,-1.0721
12103.4,355.0,5.8078,8.1891
12103.5,356.0,2.8829,4.4875
12103.6,357.0,6.9052,-2.4293
12103.7,358.0,7.5789,-2.4968
12103.8,359.0,8.3961,1.8415
12104,350.0,5.8848,10.859
12104.1,352.0,4.9516,12.171
